mls_id,property_type,address,street,neighbourhood,city,price,baths,beds,dens,latitude,longitude,date_scraped,url
E8030888,detached_home,21 Fenwood Hts,Fenwood Hts,Cliffcrest,Toronto,1599000,3,3,0,43.72183357856055,-79.2263317099554,2024-01-30,https://toronto.listing.ca/21-fenwood-hts.E8030888.htm#3x-6
C8031052,detached_home,31 Hoyle Ave,Hoyle Ave,Mount Pleasant East,Toronto,3695000,5,4,1,43.70938700000001,-79.3790609,2024-01-30,https://toronto.listing.ca/31-hoyle-ave.C8031052.htm#3x-7
C8030954,detached_home,17 Harrison Rd,Harrison Rd,St. Andrew-Windfields,Toronto,3499000,3,4,2,43.7516005,-79.3778129,2024-01-30,https://toronto.listing.ca/17-harrison-rd.C8030954.htm#3x-8
C8030654,detached_home,58 Appian Dr,Appian Dr,Bayview Village,Toronto,1849000,3,3,0,43.78695587568928,-79.37201123783161,2024-01-30,https://toronto.listing.ca/58-appian-dr.C8030654.htm#3x-9
W8030630,detached_home,195 Rathburn Rd,Rathburn Rd,Islington-City Centre West,Toronto,1699999,3,3,0,43.6579068,-79.550274492,2024-01-30,https://toronto.listing.ca/195-rathburn-rd.W8030630.htm#3x-a
E8030682,detached_home,80 Eastwood Ave,Eastwood Ave,Birchcliffe-Cliffside,Toronto,1199800,2,3,0,43.693012877777775,-79.26856178333334,2024-01-30,https://toronto.listing.ca/80-eastwood-ave.E8030682.htm#3x-b
E8030632,detached_home,19 Boxdene Ave,Boxdene Ave,Milliken,Toronto,1388000,5,3,2,43.81953869844513,-79.2697334876419,2024-01-30,https://toronto.listing.ca/19-boxdene-ave.E8030632.htm#3x-c
E8030554,detached_home,51 Tidefall Dr,Tidefall Dr,L'Amoreaux,Toronto,1188000,4,4,0,43.78451449099858,-79.31964266695876,2024-01-30,https://toronto.listing.ca/51-tidefall-dr.E8030554.htm#3x-d
C8030562,detached_home,20 O'shea Cres,O'shea Cres,Don Valley Village,Toronto,1388000,3,4,1,43.7865801,-79.355276,2024-01-30,https://toronto.listing.ca/20-oshea-cres.C8030562.htm#3x-e
W8030538,detached_home,19 Croham Rd,Croham Rd,Briar Hill-Belgravia,Toronto,999000,2,3,0,43.693185,-79.46418112857143,2024-01-30,https://toronto.listing.ca/19-croham-rd.W8030538.htm#3x-f
C8030520,detached_home,293 Churchill Ave,Churchill Ave,Willowdale West,Toronto,2100000,3,3,2,43.76870354,-79.43435656,2024-01-30,https://toronto.listing.ca/293-churchill-ave.C8030520.htm#3x-g
W8030202,detached_home,5 Alderton Crt,Alderton Crt,Edenbridge-Humber Valley,Toronto,2850000,4,4,1,43.6661807,-79.52221259999999,2024-01-30,https://toronto.listing.ca/5-alderton-crt.W8030202.htm#3x-h
W8030168,detached_home,67 Blue Springs Rd,Blue Springs Rd,Maple Leaf,Toronto,1299000,2,3,1,43.71922045610503,-79.49017093989308,2024-01-30,https://toronto.listing.ca/67-blue-springs-rd.W8030168.htm#3x-i
E8030100,detached_home,73 Brimley Rd,Brimley Rd,Cliffcrest,Toronto,1700000,5,5,5,43.72374535454546,-79.24246796363636,2024-01-30,https://toronto.listing.ca/73-brimley-rd.E8030100.htm#3x-j
W8029972,detached_home,3 Puckeridge Cres,Puckeridge Cres,Princess-Rosethorn,Toronto,2699000,6,4,1,43.6644819109986,-79.56204114987845,2024-01-30,https://toronto.listing.ca/3-puckeridge-cres.W8029972.htm#3x-k
W8029804,detached_home,54 Chiswick Ave,Chiswick Ave,Brookhaven-Amesbury,Toronto,1348000,4,4,2,43.70215673333333,-79.49733557777779,2024-01-30,https://toronto.listing.ca/54-chiswick-ave.W8029804.htm#3x-l
W8029594,detached_home,181 Symington Ave,Symington Ave,Dovercourt-Wallace Emerson-Junction,Toronto,1199900,2,3,0,43.66228909,-79.449608224,2024-01-30,https://toronto.listing.ca/181-symington-ave.W8029594.htm#3x-m
W8029556,detached_home,20 Esposito Crt,Esposito Crt,Eringate-Centennial-West Deane,Toronto,2899900,6,4,1,43.645857,-79.584848,2024-01-30,https://toronto.listing.ca/20-esposito-crt.W8029556.htm#3x-n
W8029546,detached_home,21 Esposito Crt,Esposito Crt,Eringate-Centennial-West Deane,Toronto,2949900,5,4,2,43.645732,-79.584999,2024-01-30,https://toronto.listing.ca/21-esposito-crt.W8029546.htm#3x-o
W8029422,detached_home,65 Pettit Dr,Pettit Dr,Willowridge-Martingrove-Richview,Toronto,2299999,4,4,0,43.682166889314175,-79.54955783272031,2024-01-30,https://toronto.listing.ca/65-pettit-dr.W8029422.htm#3x-p
W8029338,detached_home,328 High Park Ave,High Park Ave,Junction Area,Toronto,1999000,5,7,0,43.664844,-79.47059,2024-01-30,https://toronto.listing.ca/328-high-park-ave.W8029338.htm#3x-q
W8029202,detached_home,392 Rimilton Ave,Rimilton Ave,Alderwood,Toronto,1499900,3,4,1,43.6057578,-79.5381196,2024-01-30,https://toronto.listing.ca/392-rimilton-ave.W8029202.htm#3x-r
W8023572,detached_home,28 Gibson Ave,Gibson Ave,Thistletown-Beaumonde Heights,Toronto,1399900,3,3,0,43.7322791,-79.557098,2024-01-30,https://toronto.listing.ca/28-gibson-ave.W8023572.htm#3x-s
E8029596,detached_home,172 Neville Park Blvd,Neville Park Blvd,The Beaches,Toronto,1679000,2,3,0,43.67684443529412,-79.28337929411765,2024-01-30,https://toronto.listing.ca/172-neville-park-blvd.E8029596.htm#3x-t
E8029428,detached_home,2 East Rd,East Rd,Birchcliffe-Cliffside,Toronto,1588800,3,4,1,43.6874352,-79.2729834,2024-01-30,https://toronto.listing.ca/2-east-rd.E8029428.htm#3x-u
E8029150,detached_home,70 Linnsmore Cres,Linnsmore Cres,Danforth,Toronto,1489900,2,3,0,43.68462828,-79.33111182,2024-01-30,https://toronto.listing.ca/70-linnsmore-cres.E8029150.htm#3x-v
W8029378,detached_home,30 Emerson Ave,Emerson Ave,Dovercourt-Wallace Emerson-Junction,Toronto,1595000,5,6,1,43.65995514,-79.44132725,2024-01-30,https://toronto.listing.ca/30-emerson-ave.W8029378.htm#3x-w
C8029900,detached_home,180 Cocksfield Ave,Cocksfield Ave,Bathurst Manor,Toronto,1990000,2,3,1,43.75432006568133,-79.45118335790026,2024-01-30,https://toronto.listing.ca/180-cocksfield-ave.C8029900.htm#3x-x
C8029290,detached_home,44 Rumsey Rd,Rumsey Rd,Leaside,Toronto,2899000,5,3,1,43.70309987953676,-79.36736968447649,2024-01-30,https://toronto.listing.ca/44-rumsey-rd.C8029290.htm#3x-y
W8028328,detached_home,86 Comay Rd,Comay Rd,Brookhaven-Amesbury,Toronto,1499999,4,3,1,43.6964089,-79.483661,2024-01-30,https://toronto.listing.ca/86-comay-rd.W8028328.htm#3x-z
W8028312,detached_home,32 Waxham Rd,Waxham Rd,West Humber-Clairville,Toronto,999900,2,3,0,43.72553236338583,-79.58107182968607,2024-01-30,https://toronto.listing.ca/32-waxham-rd.W8028312.htm#3x-10
W8028290,detached_home,31 Roskell Cres,Roskell Cres,York University Heights,Toronto,1225000,2,3,1,43.75579131952912,-79.49426125683863,2024-01-30,https://toronto.listing.ca/31-roskell-cres.W8028290.htm#3x-11
E8029064,detached_home,91 Drayton Ave,Drayton Ave,Woodbine Corridor,Toronto,1025000,2,1,0,43.681647815,-79.3189335025,2024-01-30,https://toronto.listing.ca/91-drayton-ave.E8029064.htm#3x-12
C8028976,detached_home,64 Glen Echo Rd,Glen Echo Rd,Lawrence Park North,Toronto,1799000,2,3,0,43.734716,-79.4000504,2024-01-30,https://toronto.listing.ca/64-glen-echo-rd.C8028976.htm#3x-13
E8028914,detached_home,6 Clementine Sq,Clementine Sq,Woburn,Toronto,988800,2,3,1,43.77490290915621,-79.22867422249927,2024-01-30,https://toronto.listing.ca/6-clementine-sq.E8028914.htm#3x-14
C8028960,detached_home,59 Lascelles Blvd,Lascelles Blvd,Yonge-Eglinton,Toronto,5399999,5,4,0,43.700385,-79.401485,2024-01-30,https://toronto.listing.ca/59-lascelles-blvd.C8028960.htm#3x-15
E8028724,detached_home,40 Coleridge Ave,Coleridge Ave,Woodbine-Lumsden,Toronto,1299000,6,4,2,43.6880444,-79.3127467,2024-01-30,https://toronto.listing.ca/40-coleridge-ave.E8028724.htm#3x-16
E8028440,detached_home,20 Murmouth Rd,Murmouth Rd,Tam O'Shanter-Sullivan,Toronto,974888,2,3,0,43.77731409505011,-79.29447362866124,2024-01-30,https://toronto.listing.ca/20-murmouth-rd.E8028440.htm#3x-17
C8028956,detached_home,37 Pheasant Rd,Pheasant Rd,Willowdale East,Toronto,2488000,5,4,2,43.7924237,-79.4065622,2024-01-30,https://toronto.listing.ca/37-pheasant-rd.C8028956.htm#3x-18
C8028806,detached_home,34 Van Horne Ave,Van Horne Ave,Don Valley Village,Toronto,2399000,4,4,0,43.78444,-79.363322,2024-01-30,https://toronto.listing.ca/34-van-horne-ave.C8028806.htm#3x-19
C8028524,detached_home,532 Fairlawn Ave,Fairlawn Ave,Bedford Park-Nortown,Toronto,3690000,5,4,1,43.72587376,-79.42737209,2024-01-30,https://toronto.listing.ca/532-fairlawn-ave.C8028524.htm#3x-1a
C8028416,detached_home,221 Holmes Ave,Holmes Ave,Willowdale East,Toronto,1795000,2,3,2,43.78109976401038,-79.39871812934206,2024-01-30,https://toronto.listing.ca/221-holmes-ave.C8028416.htm#3x-1b
C8028198,detached_home,48 Caravan Dr,Caravan Dr,Banbury-Don Mills,Toronto,3399000,4,5,1,43.7449984,-79.3671025,2024-01-30,https://toronto.listing.ca/48-caravan-dr.C8028198.htm#3x-1c
E8028068,detached_home,8 Ivy Ave,Ivy Ave,South Riverdale,Toronto,1399900,1,3,0,43.6733312,-79.3292531,2024-01-30,https://toronto.listing.ca/8-ivy-ave.E8028068.htm#3x-1d
C8028152,detached_home,370 Rosewell Ave,Rosewell Ave,Lawrence Park South,Toronto,2288900,3,3,0,43.718458842857146,-79.40989005714286,2024-01-30,https://toronto.listing.ca/370-rosewell-ave.C8028152.htm#3x-1e
C8028144,detached_home,54 Granlea Rd,Granlea Rd,Willowdale East,Toronto,2990000,4,4,1,43.76501,-79.388621,2024-01-30,https://toronto.listing.ca/54-granlea-rd.C8028144.htm#3x-1f
W8028024,detached_home,45 Prescott Ave,Prescott Ave,Weston-Pellam Park,Toronto,1988000,5,6,2,43.676078446153845,-79.45749008461539,2024-01-30,https://toronto.listing.ca/45-prescott-ave.W8028024.htm#3x-1g
E8027976,detached_home,54 Bridley Dr,Bridley Dr,Agincourt North,Toronto,1198000,4,3,3,43.81417226325375,-79.27084803389903,2024-01-30,https://toronto.listing.ca/54-bridley-dr.E8027976.htm#3x-1h
E8027956,detached_home,116 Blantyre Ave,Blantyre Ave,Birchcliffe-Cliffside,Toronto,1299900,2,3,0,43.6788406296875,-79.2803944,2024-01-30,https://toronto.listing.ca/116-blantyre-ave.E8027956.htm#3x-1i
W8027846,detached_home,29 Sealcove Dr,Sealcove Dr,Etobicoke West Mall,Toronto,1199000,2,3,2,43.639137,-79.567392585,2024-01-30,https://toronto.listing.ca/29-sealcove-dr.W8027846.htm#3x-1j
E8027768,detached_home,26 Brewton Rd,Brewton Rd,Woburn,Toronto,999700,2,3,2,43.7646679,-79.2233729,2024-01-30,https://toronto.listing.ca/26-brewton-rd.E8027768.htm#3x-1k
E8027392,detached_home,66 Shandon Dr,Shandon Dr,Wexford-Maryvale,Toronto,1080000,4,3,3,43.76712249445645,-79.31517956339049,2024-01-30,https://toronto.listing.ca/66-shandon-dr.E8027392.htm#3x-1l
W8027172,detached_home,24 Garden Pl,Garden Pl,Long Branch,Toronto,1399999,3,3,0,43.5891843,-79.5404089,2024-01-30,https://toronto.listing.ca/24-garden-pl.W8027172.htm#3x-1m
E8027048,detached_home,63 Darby Crt,Darby Crt,Rouge E11,Toronto,1299999,4,5,2,43.81990627507254,-79.20818013064459,2024-01-30,https://toronto.listing.ca/63-darby-crt.E8027048.htm#3x-1n
E8026792,detached_home,77 Acheson Blvd,Acheson Blvd,Centennial Scarborough,Toronto,1299999,4,3,1,43.784855880966994,-79.15441139429352,2024-01-30,https://toronto.listing.ca/77-acheson-blvd.E8026792.htm#3x-1o
W8026488,detached_home,44 Loney Ave,Loney Ave,Downsview-Roding-CFB,Toronto,1050000,2,3,1,43.72292837536251,-79.5174102882259,2024-01-30,https://toronto.listing.ca/44-loney-ave.W8026488.htm#3x-1p
W8026486,detached_home,120 Redwater Dr,Redwater Dr,Rexdale-Kipling,Toronto,1199000,3,3,3,43.71616928461539,-79.56625250769231,2024-01-30,https://toronto.listing.ca/120-redwater-dr.W8026486.htm#3x-1q
W8026394,detached_home,566 Mcroberts Ave,Mcroberts Ave,Caledonia-Fairbank,Toronto,1789000,4,3,2,43.6908101,-79.4600589,2024-01-30,https://toronto.listing.ca/566-mcroberts-ave.W8026394.htm#3x-1r
W8026258,detached_home,14 Rotherham Ave,Rotherham Ave,Keelesdale-Eglinton West,Toronto,1849900,6,5,1,43.68581997777778,-79.47365398888888,2024-01-30,https://toronto.listing.ca/14-rotherham-ave.W8026258.htm#3x-1s
W8026190,detached_home,77 Carsbrooke Rd,Carsbrooke Rd,Etobicoke West Mall,Toronto,1475000,2,3,1,43.65069168883186,-79.5776820900574,2024-01-30,https://toronto.listing.ca/77-carsbrooke-rd.W8026190.htm#3x-1t
W8026090,detached_home,91 Autumn Glen Circ,Autumn Glen Circ,West Humber-Clairville,Toronto,799000,3,5,2,43.733627,-79.608583,2024-01-30,https://toronto.listing.ca/91-autumn-glen-circ.W8026090.htm#3x-1u
E8025704,detached_home,712 Brimley Rd,Brimley Rd,Bendale,Toronto,949900,2,3,2,43.7476286997789,-79.25309486532883,2024-01-30,https://toronto.listing.ca/712-brimley-rd.E8025704.htm#3x-1v
W8023474,detached_home,204 High Park Ave,High Park Ave,High Park North,Toronto,3999000,4,8,1,43.6605751,-79.4684594,2024-01-30,https://toronto.listing.ca/204-high-park-ave.W8023474.htm#3x-1w
C8025136,detached_home,19 Waring Crt,Waring Crt,Willowdale East,Toronto,1790000,2,4,0,43.7766572,-79.4006079,2024-01-30,https://toronto.listing.ca/19-waring-crt.C8025136.htm#3x-1x
C8025088,detached_home,145 Bannockburn Ave,Bannockburn Ave,Bedford Park-Nortown,Toronto,2299000,4,4,1,43.73128244,-79.4319963,2024-01-30,https://toronto.listing.ca/145-bannockburn-ave.C8025088.htm#3x-1y
E8024838,detached_home,55 Grackle Tr,Grackle Tr,Rouge E11,Toronto,1049000,4,3,1,43.82889,-79.230383,2024-01-30,https://toronto.listing.ca/55-grackle-tr.E8024838.htm#3x-1z
E8024730,detached_home,260 Westview Blvd,Westview Blvd,O'Connor-Parkview,Toronto,1000000,2,2,1,43.7148084,-79.3042347,2024-01-30,https://toronto.listing.ca/260-westview-blvd.E8024730.htm#3x-20
E8024116,detached_home,434 Victoria Park Ave,Victoria Park Ave,East End-Danforth,Toronto,2890000,4,5,1,43.68250341,-79.28493836999999,2024-01-30,https://toronto.listing.ca/434-victoria-park-ave.E8024116.htm#3x-21
E8023494,detached_home,56 Joanith Dr,Joanith Dr,O'Connor-Parkview,Toronto,2295999,4,4,0,43.707674884615386,-79.30666429230769,2024-01-30,https://toronto.listing.ca/56-joanith-dr.E8023494.htm#3x-22
E8022732,detached_home,96 Dorset Rd,Dorset Rd,Cliffcrest,Toronto,1149000,2,2,1,43.72291496666666,-79.23241826666667,2024-01-30,https://toronto.listing.ca/96-dorset-rd.E8022732.htm#3x-23
E8022568,detached_home,42 Slan Ave,Slan Ave,Woburn,Toronto,1177000,4,3,2,43.773808,-79.218096,2024-01-30,https://toronto.listing.ca/42-slan-ave.E8022568.htm#3x-24
E8022422,detached_home,27 Sedgemount Dr,Sedgemount Dr,Woburn,Toronto,1099900,2,2,0,43.7607091,-79.2331772,2024-01-30,https://toronto.listing.ca/27-sedgemount-dr.E8022422.htm#3x-25
E8022352,detached_home,116 Donside Dr,Donside Dr,Clairlea-Birchmount,Toronto,2588800,7,4,2,43.7021468,-79.2853886,2024-01-30,https://toronto.listing.ca/116-donside-dr.E8022352.htm#3x-26
E8022326,detached_home,168 Coronation Dr,Coronation Dr,West Hill,Toronto,1115000,2,3,2,43.7623177,-79.1859896,2024-01-30,https://toronto.listing.ca/168-coronation-dr.E8022326.htm#3x-27
W8024740,detached_home,111 Carsbrooke Rd,Carsbrooke Rd,Etobicoke West Mall,Toronto,1289000,2,3,0,43.65154529862398,-79.57395505821283,2024-01-30,https://toronto.listing.ca/111-carsbrooke-rd.W8024740.htm#3x-28
W8024726,detached_home,36 Montana Ave,Montana Ave,Downsview-Roding-CFB,Toronto,1290000,4,5,1,43.72050724,-79.5014277,2024-01-30,https://toronto.listing.ca/36-montana-ave.W8024726.htm#3x-29
W8024600,detached_home,1 Delabra Rd,Delabra Rd,Thistletown-Beaumonde Heights,Toronto,1290000,3,3,3,43.7418583,-79.554605,2024-01-30,https://toronto.listing.ca/1-delabra-rd.W8024600.htm#3x-2a
W8024538,detached_home,34 Algoma St,Algoma St,Mimico,Toronto,1089000,2,2,0,43.62115676470588,-79.49876735882353,2024-01-30,https://toronto.listing.ca/34-algoma-st.W8024538.htm#3x-2b
W8023640,detached_home,46 Tealham Dr,Tealham Dr,West Humber-Clairville,Toronto,1150000,2,3,2,43.74523106546058,-79.59961616615716,2024-01-30,https://toronto.listing.ca/46-tealham-dr.W8023640.htm#3x-2c
W8023622,detached_home,24 Hamer Blvd,Hamer Blvd,Kingsview Village-The Westway,Toronto,1299900,3,3,0,43.70100946153846,-79.55501509230768,2024-01-30,https://toronto.listing.ca/24-hamer-blvd.W8023622.htm#3x-2d
W8022648,detached_home,110 Lawnside Dr,Lawnside Dr,Rustic,Toronto,1100000,1,3,0,43.71471830896184,-79.49775135742459,2024-01-30,https://toronto.listing.ca/110-lawnside-dr.W8022648.htm#3x-2e
W8022302,detached_home,53 Tenth St,Tenth St,New Toronto,Toronto,1949000,4,3,0,43.59732047999999,-79.50739714,2024-01-30,https://toronto.listing.ca/53-tenth-st.W8022302.htm#3x-2f
W8022044,detached_home,12 Boxbury Rd,Boxbury Rd,Markland Wood,Toronto,1849900,3,3,3,43.6327425,-79.57477591,2024-01-30,https://toronto.listing.ca/12-boxbury-rd.W8022044.htm#3x-2g
W8021980,detached_home,7 Lorahill Rd,Lorahill Rd,Stonegate-Queensway,Toronto,1199000,2,3,1,43.6380375,-79.508740162,2024-01-30,https://toronto.listing.ca/7-lorahill-rd.W8021980.htm#3x-2h
W8021746,detached_home,90 Lake Shore Dr,Lake Shore Dr,New Toronto,Toronto,1599000,2,4,0,43.59512124472106,-79.50323659545928,2024-01-30,https://toronto.listing.ca/90-lake-shore-dr.W8021746.htm#3x-2i
W8024244,detached_home,22 Branch Ave,Branch Ave,Long Branch,Toronto,2349000,5,4,2,43.59150206363636,-79.54260770909092,2024-01-30,https://toronto.listing.ca/22-branch-ave.W8024244.htm#3x-2j
W8022874,detached_home,42 Exmoor Dr,Exmoor Dr,Long Branch,Toronto,1429900,4,3,0,43.592297137533706,-79.54397937414367,2024-01-30,https://toronto.listing.ca/42-exmoor-dr.W8022874.htm#3x-2k
C8024664,detached_home,55 Riderwood Dr,Riderwood Dr,St. Andrew-Windfields,Toronto,2988800,6,5,0,43.757468925000005,-79.36394655,2024-01-30,https://toronto.listing.ca/55-riderwood-dr.C8024664.htm#3x-2l
C8024380,detached_home,179 Sweeney Dr,Sweeney Dr,Victoria Village,Toronto,1998000,3,3,1,43.7323739,-79.3231152,2024-01-30,https://toronto.listing.ca/179-sweeney-dr.C8024380.htm#3x-2m
C8024368,detached_home,56 Tefley Rd,Tefley Rd,Newtonbrook West,Toronto,2998000,3,4,1,43.7822423,-79.4329546,2024-01-30,https://toronto.listing.ca/56-tefley-rd.C8024368.htm#3x-2n
C8023852,detached_home,88 Montressor Dr,Montressor Dr,St. Andrew-Windfields,Toronto,2899000,4,5,0,43.75937757745875,-79.3948893318921,2024-01-30,https://toronto.listing.ca/88-montressor-dr.C8023852.htm#3x-2o
C8023166,detached_home,35 York Rd,York Rd,St. Andrew-Windfields,Toronto,4580000,6,4,1,43.7450916,-79.3880332,2024-01-30,https://toronto.listing.ca/35-york-rd.C8023166.htm#3x-2p
C8022288,detached_home,7 Bamboo Grve,Bamboo Grve,Banbury-Don Mills,Toronto,3288000,4,5,1,43.743512,-79.367157,2024-01-30,https://toronto.listing.ca/7-bamboo-grve.C8022288.htm#3x-2q
C8022236,detached_home,50 Hi Mount Dr,Hi Mount Dr,Bayview Village,Toronto,6500000,7,4,2,43.7774373,-79.3722586,2024-01-30,https://toronto.listing.ca/50-hi-mount-dr.C8022236.htm#3x-2r
E8023306,detached_home,485 Mortimer Ave,Mortimer Ave,Danforth Village-East York,Toronto,1999000,6,8,4,43.6893737,-79.331472,2024-01-30,https://toronto.listing.ca/485-mortimer-ave.E8023306.htm#3x-2s
W8020736,detached_home,248 Rustic Rd,Rustic Rd,Rustic,Toronto,1699000,3,5,0,43.7145282,-79.4943946,2024-01-30,https://toronto.listing.ca/248-rustic-rd.W8020736.htm#3x-2t
W8020454,detached_home,176 Prince Edward Dr,Prince Edward Dr,Stonegate-Queensway,Toronto,2595000,6,4,1,43.640267,-79.502208194,2024-01-30,https://toronto.listing.ca/176-prince-edward-dr.W8020454.htm#3x-2u
W8020174,detached_home,69 Emerson Ave,Emerson Ave,Dovercourt-Wallace Emerson-Junction,Toronto,1399000,3,3,0,43.6611318,-79.4415405,2024-01-30,https://toronto.listing.ca/69-emerson-ave.W8020174.htm#3x-2v
W8019832,detached_home,10 Marshall Blvd,Marshall Blvd,Rockcliffe-Smythe,Toronto,1425000,4,4,1,43.681344,-79.4923204,2024-01-30,https://toronto.listing.ca/10-marshall-blvd.W8019832.htm#3x-2w
W8019408,detached_home,52 Ashmount Cres,Ashmount Cres,Willowridge-Martingrove-Richview,Toronto,2598000,5,5,1,43.68593327194066,-79.54787215019566,2024-01-30,https://toronto.listing.ca/52-ashmount-cres.W8019408.htm#3x-2x
W8019324,detached_home,7 Dante Rd,Dante Rd,Rustic,Toronto,1649000,4,3,3,43.7083686,-79.4897461,2024-01-30,https://toronto.listing.ca/7-dante-rd.W8019324.htm#3x-2y
W8019248,detached_home,34 Grierson Rd,Grierson Rd,Elms-Old Rexdale,Toronto,999990,2,2,1,43.713932635867685,-79.54466563603779,2024-01-30,https://toronto.listing.ca/34-grierson-rd.W8019248.htm#3x-2z
C8021550,detached_home,5 Nordic Pl,Nordic Pl,Parkwoods-Donalda,Toronto,1535000,3,4,0,43.7414226,-79.3261004,2024-01-30,https://toronto.listing.ca/5-nordic-pl.C8021550.htm#3x-30
C8021528,detached_home,73 Aldershot Cres,Aldershot Cres,St. Andrew-Windfields,Toronto,4880000,7,5,1,43.75424060559474,-79.39968836346316,2024-01-30,https://toronto.listing.ca/73-aldershot-cres.C8021528.htm#3x-31
C8021454,detached_home,42 Grangemill Cres,Grangemill Cres,Banbury-Don Mills,Toronto,4499800,6,5,1,43.74364140624558,-79.35939091246959,2024-01-30,https://toronto.listing.ca/42-grangemill-cres.C8021454.htm#3x-32
C8021146,detached_home,186 Sweeney Dr,Sweeney Dr,Victoria Village,Toronto,1349900,2,2,1,43.732554,-79.3233387,2024-01-30,https://toronto.listing.ca/186-sweeney-dr.C8021146.htm#3x-33
C8021004,detached_home,118 Haddington Ave,Haddington Ave,Bedford Park-Nortown,Toronto,4995000,6,4,1,43.7348797,-79.42090422,2024-01-30,https://toronto.listing.ca/118-haddington-ave.C8021004.htm#3x-34
C8020836,detached_home,46 Stormont Ave,Stormont Ave,Bedford Park-Nortown,Toronto,2949000,6,6,2,43.71932117142857,-79.42584897857142,2024-01-30,https://toronto.listing.ca/46-stormont-ave.C8020836.htm#3x-35
C8020698,detached_home,76 Roxborough St,Roxborough St,Annex,Toronto,6295000,5,4,1,43.6775852131579,-79.39355836842105,2024-01-30,https://toronto.listing.ca/76-roxborough-st.C8020698.htm#3x-36
